sample_id,logical_window_id,device,label,spo2_corroborated
c84b1fb3d639b7ff_R,c84b1fb3d639b7ff,R,1,True
c84b1fb3d639b7ff_S,c84b1fb3d639b7ff,S,1,True
c85e7d26ee6ca4b5_R,c85e7d26ee6ca4b5,R,1,True
c85e7d26ee6ca4b5_S,c85e7d26ee6ca4b5,S,1,True
c8779ae43718ce84_R,c8779ae43718ce84,R,1,True
c8779ae43718ce84_S,c8779ae43718ce84,S,1,True
c9850a2524e5d882_R,c9850a2524e5d882,R,1,True
c9850a2524e5d882_S,c9850a2524e5d882,S,1,True
c9bf379308863abd_R,c9bf379308863abd,R,0,True
c9bf379308863abd_S,c9bf379308863abd,S,0,True
c9f5e4cf91e7eb88_R,c9f5e4cf91e7eb88,R,1,False
c9f5e4cf91e7eb88_S,c9f5e4cf91e7eb88,S,1,False
ca1c1503dc51b18c_R,ca1c1503dc51b18c,R,1,True
ca1c1503dc51b18c_S,ca1c1503dc51b18c,S,1,True
ca6551518d556f0a_R,ca6551518d556f0a,R,1,True
ca6551518d556f0a_S,ca6551518d556f0a,S,1,True
caaf71c347720503_R,caaf71c347720503,R,0,True
caaf71c347720503_S,caaf71c347720503,S,0,True
cbbe59c77418e3ac_R,cbbe59c77418e3ac,R,1,True
cbbe59c77418e3ac_S,cbbe59c77418e3ac,S,1,True
cdb3a2255895064e_R,cdb3a2255895064e,R,0,True
cdb3a2255895064e_S,cdb3a2255895064e,S,0,True
cfb0ab8c470d4dd4_R,cfb0ab8c470d4dd4,R,1,True
cfb0ab8c470d4dd4_S,cfb0ab8c470d4dd4,S,1,True
cfbc5894e638032a_R,cfbc5894e638032a,R,0,True
cfbc5894e638032a_S,cfbc5894e638032a,S,0,True
d0014cb0364576f9_R,d0014cb0364576f9,R,1,True
d0014cb0364576f9_S,d0014cb0364576f9,S,1,True
d035ae91578de916_R,d035ae91578de916,R,0,True
d035ae91578de916_S,d035ae91578de916,S,0,True
d03b41a5d8fb870b_R,d03b41a5d8fb870b,R,1,True
d03b41a5d8fb870b_S,d03b41a5d8fb870b,S,1,True
d144625f29bf7ad5_R,d144625f29bf7ad5,R,0,True
d144625f29bf7ad5_S,d144625f29bf7ad5,S,0,True
d14e03f5c4f90e8a_R,d14e03f5c4f90e8a,R,1,True
d14e03f5c4f90e8a_S,d14e03f5c4f90e8a,S,1,True
d21b880684befee5_R,d21b880684befee5,R,0,True
d21b880684befee5_S,d21b880684befee5,S,0,True
d26b958e112c0f29_R,d26b958e112c0f29,R,0,True
d26b958e112c0f29_S,d26b958e112c0f29,S,0,True
d36ddb57faf4f8d8_R,d36ddb57faf4f8d8,R,1,True
d36ddb57faf4f8d8_S,d36ddb57faf4f8d8,S,1,True
d44e4eb80f847e95_R,d44e4eb80f847e95,R,1,True
d44e4eb80f847e95_S,d44e4eb80f847e95,S,1,True
d4d22f4fc55f33fa_R,d4d22f4fc55f33fa,R,1,True
d4d22f4fc55f33fa_S,d4d22f4fc55f33fa,S,1,True
d4e4f526464a0694_R,d4e4f526464a0694,R,1,True
d4e4f526464a0694_S,d4e4f526464a0694,S,1,True
d62418ad3ca1711d_R,d62418ad3ca1711d,R,0,True
d62418ad3ca1711d_S,d62418ad3ca1711d,S,0,True
d650cf9e0d345c2b_R,d650cf9e0d345c2b,R,0,True
d650cf9e0d345c2b_S,d650cf9e0d345c2b,S,0,True
d669c49e925ccf05_R,d669c49e925ccf05,R,0,True
d669c49e925ccf05_S,d669c49e925ccf05,S,0,True
d67f05f4721eef38_R,d67f05f4721eef38,R,0,True
d67f05f4721eef38_S,d67f05f4721eef38,S,0,True
d68f09afae721f65_R,d68f09afae721f65,R,0,True
d68f09afae721f65_S,d68f09afae721f65,S,0,True
d6a4972be8fa1a78_R,d6a4972be8fa1a78,R,0,True
d6a4972be8fa1a78_S,d6a4972be8fa1a78,S,0,True
d6c8c6b7d4dc6215_R,d6c8c6b7d4dc6215,R,0,True
d6c8c6b7d4dc6215_S,d6c8c6b7d4dc6215,S,0,True
d7036d16401e4316_R,d7036d16401e4316,R,1,True
d7036d16401e4316_S,d7036d16401e4316,S,1,True
d72625c9a43e8e46_R,d72625c9a43e8e46,R,1,True
d72625c9a43e8e46_S,d72625c9a43e8e46,S,1,True
d78ac2aaeece083d_R,d78ac2aaeece083d,R,0,True
d78ac2aaeece083d_S,d78ac2aaeece083d,S,0,True
d78bbb18f86a2374_R,d78bbb18f86a2374,R,0,True
d78bbb18f86a2374_S,d78bbb18f86a2374,S,0,True
d7e5dc2506eff879_R,d7e5dc2506eff879,R,0,True
d7e5dc2506eff879_S,d7e5dc2506eff879,S,0,True
d7e5fd812308c6cb_R,d7e5fd812308c6cb,R,0,True
d7e5fd812308c6cb_S,d7e5fd812308c6cb,S,0,True
dac59c31c44725be_R,dac59c31c44725be,R,0,True
dac59c31c44725be_S,dac59c31c44725be,S,0,True
dae363d6cd9bf74e_R,dae363d6cd9bf74e,R,0,True
dae363d6cd9bf74e_S,dae363d6cd9bf74e,S,0,True
db29ed152bf682d4_R,db29ed152bf682d4,R,1,True
db29ed152bf682d4_S,db29ed152bf682d4,S,1,True
dc97a58e3eb369c3_R,dc97a58e3eb369c3,R,1,True
dc97a58e3eb369c3_S,dc97a58e3eb369c3,S,1,True
dcc8019c311a8c0b_R,dcc8019c311a8c0b,R,0,True
dcc8019c311a8c0b_S,dcc8019c311a8c0b,S,0,True
dda1defdd60012e1_R,dda1defdd60012e1,R,1,True
dda1defdd60012e1_S,dda1defdd60012e1,S,1,True
de23196675335028_R,de23196675335028,R,0,True
de23196675335028_S,de23196675335028,S,0,True
df0496218ecba6b4_R,df0496218ecba6b4,R,0,True
df0496218ecba6b4_S,df0496218ecba6b4,S,0,True
df0b2ec45e4df3e5_R,df0b2ec45e4df3e5,R,1,True
df0b2ec45e4df3e5_S,df0b2ec45e4df3e5,S,1,True
df2e757f27cd0165_R,df2e757f27cd0165,R,1,True
df2e757f27cd0165_S,df2e757f27cd0165,S,1,True
df99db5210dfd81e_R,df99db5210dfd81e,R,0,True
df99db5210dfd81e_S,df99db5210dfd81e,S,0,True
dfba38ed3ba20e7e_R,dfba38ed3ba20e7e,R,0,True
dfba38ed3ba20e7e_S,dfba38ed3ba20e7e,S,0,True
dfd85093bb531130_R,dfd85093bb531130,R,1,True
dfd85093bb531130_S,dfd85093bb531130,S,1,True
e00c880fb5d8cc3c_R,e00c880fb5d8cc3c,R,0,True
e00c880fb5d8cc3c_S,e00c880fb5d8cc3c,S,0,True
e01c7b22a5dc9d82_R,e01c7b22a5dc9d82,R,1,True
e01c7b22a5dc9d82_S,e01c7b22a5dc9d82,S,1,True
e03962af24558d4c_R,e03962af24558d4c,R,0,True
e03962af24558d4c_S,e03962af24558d4c,S,0,True
e0641d70371a21b9_R,e0641d70371a21b9,R,1,True
e0641d70371a21b9_S,e0641d70371a21b9,S,1,True
e0cbb7ccd6ccca28_R,e0cbb7ccd6ccca28,R,1,True
e0cbb7ccd6ccca28_S,e0cbb7ccd6ccca28,S,1,True
e1491a9d12de9844_R,e1491a9d12de9844,R,1,True
e1491a9d12de9844_S,e1491a9d12de9844,S,1,True
e1bc7e9b98d45278_R,e1bc7e9b98d45278,R,1,True
e1bc7e9b98d45278_S,e1bc7e9b98d45278,S,1,True
e210306b986440b2_R,e210306b986440b2,R,0,True
e210306b986440b2_S,e210306b986440b2,S,0,True
e22565633c48ef89_R,e22565633c48ef89,R,1,True
e22565633c48ef89_S,e22565633c48ef89,S,1,True
e245db8f9ce8b021_R,e245db8f9ce8b021,R,1,True
e245db8f9ce8b021_S,e245db8f9ce8b021,S,1,True
e2850be1507cd9b4_R,e2850be1507cd9b4,R,1,True
e2850be1507cd9b4_S,e2850be1507cd9b4,S,1,True
e29ac49aacbfbf09_R,e29ac49aacbfbf09,R,1,True
e29ac49aacbfbf09_S,e29ac49aacbfbf09,S,1,True
e34ed6a65a237fee_R,e34ed6a65a237fee,R,1,True
e34ed6a65a237fee_S,e34ed6a65a237fee,S,1,True
e3557e68f1450959_R,e3557e68f1450959,R,1,True
e3557e68f1450959_S,e3557e68f1450959,S,1,True
e4bd07e0a9c75c3f_R,e4bd07e0a9c75c3f,R,0,True
e4bd07e0a9c75c3f_S,e4bd07e0a9c75c3f,S,0,True
e56651a69dbc89d0_R,e56651a69dbc89d0,R,0,True
e56651a69dbc89d0_S,e56651a69dbc89d0,S,0,True
e5d34734273e00d6_R,e5d34734273e00d6,R,1,True
e5d34734273e00d6_S,e5d34734273e00d6,S,1,True
e61d5ba44d2ce462_R,e61d5ba44d2ce462,R,1,True
e61d5ba44d2ce462_S,e61d5ba44d2ce462,S,1,True
e6d11bc04107af38_R,e6d11bc04107af38,R,1,True
e6d11bc04107af38_S,e6d11bc04107af38,S,1,True
e7452cb9ffac2198_R,e7452cb9ffac2198,R,0,True
e7452cb9ffac2198_S,e7452cb9ffac2198,S,0,True
e7e2856775a10585_R,e7e2856775a10585,R,0,True
e7e2856775a10585_S,e7e2856775a10585,S,0,True
e898ebd9aaffa536_R,e898ebd9aaffa536,R,0,True
e898ebd9aaffa536_S,e898ebd9aaffa536,S,0,True
e8abc7ab26685ac4_R,e8abc7ab26685ac4,R,1,True
e8abc7ab26685ac4_S,e8abc7ab26685ac4,S,1,True
e8be8ebd7824f525_R,e8be8ebd7824f525,R,0,True
e8be8ebd7824f525_S,e8be8ebd7824f525,S,0,True
e904f4a9adfbc559_R,e904f4a9adfbc559,R,0,True
e904f4a9adfbc559_S,e904f4a9adfbc559,S,0,True
e91ef59f284139ee_R,e91ef59f284139ee,R,1,True
e91ef59f284139ee_S,e91ef59f284139ee,S,1,True
e923a86cbcca026b_R,e923a86cbcca026b,R,1,True
e923a86cbcca026b_S,e923a86cbcca026b,S,1,True
e95d8b84eed56543_R,e95d8b84eed56543,R,0,True
e95d8b84eed56543_S,e95d8b84eed56543,S,0,True
e99f418e8a0f7d4f_R,e99f418e8a0f7d4f,R,0,True
e99f418e8a0f7d4f_S,e99f418e8a0f7d4f,S,0,True
e9be278f638b0a96_R,e9be278f638b0a96,R,0,True
e9be278f638b0a96_S,e9be278f638b0a96,S,0,True
e9d915315e06a732_R,e9d915315e06a732,R,1,True
e9d915315e06a732_S,e9d915315e06a732,S,1,True
ea446f7fca8e1b1b_R,ea446f7fca8e1b1b,R,1,True
ea446f7fca8e1b1b_S,ea446f7fca8e1b1b,S,1,True
ea74de867be1b3a0_R,ea74de867be1b3a0,R,0,True
ea74de867be1b3a0_S,ea74de867be1b3a0,S,0,True
eb587e03a3277ea4_R,eb587e03a3277ea4,R,0,True
eb587e03a3277ea4_S,eb587e03a3277ea4,S,0,True
eba9c246cc819d01_R,eba9c246cc819d01,R,0,True
eba9c246cc819d01_S,eba9c246cc819d01,S,0,True
ebca6892491c38a0_R,ebca6892491c38a0,R,1,True
ebca6892491c38a0_S,ebca6892491c38a0,S,1,True
ebcfb088cf6e31a7_R,ebcfb088cf6e31a7,R,1,True
ebcfb088cf6e31a7_S,ebcfb088cf6e31a7,S,1,True
ebe95503be2d9851_R,ebe95503be2d9851,R,0,True
ebe95503be2d9851_S,ebe95503be2d9851,S,0,True
ecd4b0274e428b42_R,ecd4b0274e428b42,R,1,True
ecd4b0274e428b42_S,ecd4b0274e428b42,S,1,True
edabbcc798dc870c_R,edabbcc798dc870c,R,1,True
edabbcc798dc870c_S,edabbcc798dc870c,S,1,True
edca1b7a63b837a3_R,edca1b7a63b837a3,R,1,True
edca1b7a63b837a3_S,edca1b7a63b837a3,S,1,True
ee1b50b438feecb8_R,ee1b50b438feecb8,R,1,True
ee1b50b438feecb8_S,ee1b50b438feecb8,S,1,True
ee396851dde40a13_R,ee396851dde40a13,R,1,True
ee396851dde40a13_S,ee396851dde40a13,S,1,True
ef6ce02596db19ab_R,ef6ce02596db19ab,R,1,True
ef6ce02596db19ab_S,ef6ce02596db19ab,S,1,True
efa3783ad2859207_R,efa3783ad2859207,R,1,True
efa3783ad2859207_S,efa3783ad2859207,S,1,True
efd09a197a9f10e9_R,efd09a197a9f10e9,R,1,True
efd09a197a9f10e9_S,efd09a197a9f10e9,S,1,True
efd43c387faed6d3_R,efd43c387faed6d3,R,1,True
efd43c387faed6d3_S,efd43c387faed6d3,S,1,True
eff5f2cef1f9e899_R,eff5f2cef1f9e899,R,0,True
eff5f2cef1f9e899_S,eff5f2cef1f9e899,S,0,True
f026eb085fcc5979_R,f026eb085fcc5979,R,0,True
f026eb085fcc5979_S,f026eb085fcc5979,S,0,True
f027cfa443dc9a68_R,f027cfa443dc9a68,R,0,True
f027cfa443dc9a68_S,f027cfa443dc9a68,S,0,True
f0512f77b8db6ef4_R,f0512f77b8db6ef4,R,0,True
f0512f77b8db6ef4_S,f0512f77b8db6ef4,S,0,True
f0a63e098b895748_R,f0a63e098b895748,R,1,True
f0a63e098b895748_S,f0a63e098b895748,S,1,True
f11576b9eb44a0da_R,f11576b9eb44a0da,R,1,True
f11576b9eb44a0da_S,f11576b9eb44a0da,S,1,True
f13c2d921835f9cc_R,f13c2d921835f9cc,R,1,True
f13c2d921835f9cc_S,f13c2d921835f9cc,S,1,True
f1e379eb19914b90_R,f1e379eb19914b90,R,1,True
f1e379eb19914b90_S,f1e379eb19914b90,S,1,True
f2d8007ae5f3c04a_R,f2d8007ae5f3c04a,R,0,True
f2d8007ae5f3c04a_S,f2d8007ae5f3c04a,S,0,True
f2ef8913665429df_R,f2ef8913665429df,R,1,True
f2ef8913665429df_S,f2ef8913665429df,S,1,True
f2fda5c3107bedb8_R,f2fda5c3107bedb8,R,0,True
f2fda5c3107bedb8_S,f2fda5c3107bedb8,S,0,True
f31b28a097481ad6_R,f31b28a097481ad6,R,0,True
f31b28a097481ad6_S,f31b28a097481ad6,S,0,True
f348393d68bd050b_R,f348393d68bd050b,R,1,True
f348393d68bd050b_S,f348393d68bd050b,S,1,True
f387bd4c20d4d14b_R,f387bd4c20d4d14b,R,0,True
f387bd4c20d4d14b_S,f387bd4c20d4d14b,S,0,True
f3db56dfe2005f62_R,f3db56dfe2005f62,R,1,True
f3db56dfe2005f62_S,f3db56dfe2005f62,S,1,True
f4b0b14903e56026_R,f4b0b14903e56026,R,1,True
f4b0b14903e56026_S,f4b0b14903e56026,S,1,True
f4c197d030fbbd64_R,f4c197d030fbbd64,R,0,True
f4c197d030fbbd64_S,f4c197d030fbbd64,S,0,True
f54cb9304c150974_R,f54cb9304c150974,R,0,True
f54cb9304c150974_S,f54cb9304c150974,S,0,True
f58fbe439e8369cd_R,f58fbe439e8369cd,R,0,True
f58fbe439e8369cd_S,f58fbe439e8369cd,S,0,True
f5df75948ef0f6f1_R,f5df75948ef0f6f1,R,0,True
f5df75948ef0f6f1_S,f5df75948ef0f6f1,S,0,True
f68282477b611349_R,f68282477b611349,R,0,True
f68282477b611349_S,f68282477b611349,S,0,True
f70d63cb9b5cd7d0_R,f70d63cb9b5cd7d0,R,0,True
f70d63cb9b5cd7d0_S,f70d63cb9b5cd7d0,S,0,True
f7274fa98b287ffa_R,f7274fa98b287ffa,R,0,True
f7274fa98b287ffa_S,f7274fa98b287ffa,S,0,True
f75868fcc96f8741_R,f75868fcc96f8741,R,1,True
f75868fcc96f8741_S,f75868fcc96f8741,S,1,True
f77d716456f31591_R,f77d716456f31591,R,1,True
f77d716456f31591_S,f77d716456f31591,S,1,True
f7b422b0b30de07c_R,f7b422b0b30de07c,R,1,True
f7b422b0b30de07c_S,f7b422b0b30de07c,S,1,True
f83d011e1db2839e_R,f83d011e1db2839e,R,1,True
f83d011e1db2839e_S,f83d011e1db2839e,S,1,True
fa410cba013a3687_R,fa410cba013a3687,R,0,True
fa410cba013a3687_S,fa410cba013a3687,S,0,True
fa4d5378b58007f6_R,fa4d5378b58007f6,R,1,True
fa4d5378b58007f6_S,fa4d5378b58007f6,S,1,True
fa5385aa514d304b_R,fa5385aa514d304b,R,1,True
fa5385aa514d304b_S,fa5385aa514d304b,S,1,True
fa9aef9625a85e1b_R,fa9aef9625a85e1b,R,0,True
fa9aef9625a85e1b_S,fa9aef9625a85e1b,S,0,True
fada39a9d8afbcb0_R,fada39a9d8afbcb0,R,0,True
fada39a9d8afbcb0_S,fada39a9d8afbcb0,S,0,True
fae4e5e41fb94b8b_R,fae4e5e41fb94b8b,R,1,True
fae4e5e41fb94b8b_S,fae4e5e41fb94b8b,S,1,True
fb8d2f1196eb9576_R,fb8d2f1196eb9576,R,0,True
fb8d2f1196eb9576_S,fb8d2f1196eb9576,S,0,True
fba7fdc8eec8acd9_R,fba7fdc8eec8acd9,R,0,True
fba7fdc8eec8acd9_S,fba7fdc8eec8acd9,S,0,True
fc1c5098c40d6375_R,fc1c5098c40d6375,R,0,True
fc1c5098c40d6375_S,fc1c5098c40d6375,S,0,True
fc4d4d7575deb259_R,fc4d4d7575deb259,R,1,True
fc4d4d7575deb259_S,fc4d4d7575deb259,S,1,True
fc5e481eac4c5d2a_R,fc5e481eac4c5d2a,R,0,True
fc5e481eac4c5d2a_S,fc5e481eac4c5d2a,S,0,True
fd42a22af5dd4cab_R,fd42a22af5dd4cab,R,1,True
fd42a22af5dd4cab_S,fd42a22af5dd4cab,S,1,True
fd4b8bfdbb40d709_R,fd4b8bfdbb40d709,R,1,True
fd4b8bfdbb40d709_S,fd4b8bfdbb40d709,S,1,True
fdad1f5b1a236f84_R,fdad1f5b1a236f84,R,1,True
fdad1f5b1a236f84_S,fdad1f5b1a236f84,S,1,True
fdb174b4fb21aa14_R,fdb174b4fb21aa14,R,1,True
fdb174b4fb21aa14_S,fdb174b4fb21aa14,S,1,True
fde814f65e8334af_R,fde814f65e8334af,R,0,True
fde814f65e8334af_S,fde814f65e8334af,S,0,True
fec8163cc20fa347_R,fec8163cc20fa347,R,0,True
fec8163cc20fa347_S,fec8163cc20fa347,S,0,True
ff06ba4e9e02c8ea_R,ff06ba4e9e02c8ea,R,0,True
ff06ba4e9e02c8ea_S,ff06ba4e9e02c8ea,S,0,True
ff8708f86a258e4d_R,ff8708f86a258e4d,R,0,True
ff8708f86a258e4d_S,ff8708f86a258e4d,S,0,True
0010629eb9f08e25_R,0010629eb9f08e25,R,1,False
0010629eb9f08e25_S,0010629eb9f08e25,S,1,False
01c4f0d18c0bbce6_R,01c4f0d18c0bbce6,R,1,False
01c4f0d18c0bbce6_S,01c4f0d18c0bbce6,S,1,False
039796acccb55300_R,039796acccb55300,R,0,True
039796acccb55300_S,039796acccb55300,S,0,True
04ea874696471973_R,04ea874696471973,R,0,True
04ea874696471973_S,04ea874696471973,S,0,True
05096f16b2208593_R,05096f16b2208593,R,0,True
05096f16b2208593_S,05096f16b2208593,S,0,True
054f9184f47a1668_R,054f9184f47a1668,R,1,True
054f9184f47a1668_S,054f9184f47a1668,S,1,True
0572cfd9ad9bceb9_R,0572cfd9ad9bceb9,R,0,True
0572cfd9ad9bceb9_S,0572cfd9ad9bceb9,S,0,True
07e0419803f45660_R,07e0419803f45660,R,1,False
07e0419803f45660_S,07e0419803f45660,S,1,False
091d3d770fad828f_R,091d3d770fad828f,R,0,True
091d3d770fad828f_S,091d3d770fad828f,S,0,True
096a63c7223d2211_R,096a63c7223d2211,R,1,False
096a63c7223d2211_S,096a63c7223d2211,S,1,False
09fa19049e12a6df_R,09fa19049e12a6df,R,0,True
09fa19049e12a6df_S,09fa19049e12a6df,S,0,True
0a110f99b7d7cf99_R,0a110f99b7d7cf99,R,0,True
0a110f99b7d7cf99_S,0a110f99b7d7cf99,S,0,True
0a1ea4159b9252b3_R,0a1ea4159b9252b3,R,0,True
0a1ea4159b9252b3_S,0a1ea4159b9252b3,S,0,True
0d55b1b639da698c_R,0d55b1b639da698c,R,1,False
0d55b1b639da698c_S,0d55b1b639da698c,S,1,False
0f119c679f8ea433_R,0f119c679f8ea433,R,0,True
0f119c679f8ea433_S,0f119c679f8ea433,S,0,True
10401d9fdece03d7_R,10401d9fdece03d7,R,1,False
10401d9fdece03d7_S,10401d9fdece03d7,S,1,False
115dc7b2bc7c87bb_R,115dc7b2bc7c87bb,R,1,True
115dc7b2bc7c87bb_S,115dc7b2bc7c87bb,S,1,True
14a11e7a8d7f9626_R,14a11e7a8d7f9626,R,0,True
14a11e7a8d7f9626_S,14a11e7a8d7f9626,S,0,True
156cc91749d9d9a1_R,156cc91749d9d9a1,R,1,False
156cc91749d9d9a1_S,156cc91749d9d9a1,S,1,False
1727a02fe390f5d4_R,1727a02fe390f5d4,R,1,True
1727a02fe390f5d4_S,1727a02fe390f5d4,S,1,True
17624c0fc1b60b7e_R,17624c0fc1b60b7e,R,1,True
17624c0fc1b60b7e_S,17624c0fc1b60b7e,S,1,True
19351876462a664a_R,19351876462a664a,R,1,True
19351876462a664a_S,19351876462a664a,S,1,True
1c7c99f10b1d5306_R,1c7c99f10b1d5306,R,0,True
1c7c99f10b1d5306_S,1c7c99f10b1d5306,S,0,True
1d3db8e23dc5f6bf_R,1d3db8e23dc5f6bf,R,1,False
1d3db8e23dc5f6bf_S,1d3db8e23dc5f6bf,S,1,False
1dce7c711a2f2431_R,1dce7c711a2f2431,R,0,True
1dce7c711a2f2431_S,1dce7c711a2f2431,S,0,True
1df7473dedc4a764_R,1df7473dedc4a764,R,1,False
1df7473dedc4a764_S,1df7473dedc4a764,S,1,False
1e33cc5662885c50_R,1e33cc5662885c50,R,0,True
1e33cc5662885c50_S,1e33cc5662885c50,S,0,True
1e557a14db7fd608_R,1e557a14db7fd608,R,0,True
1e557a14db7fd608_S,1e557a14db7fd608,S,0,True
2014b8d2ddc51158_R,2014b8d2ddc51158,R,0,True
2014b8d2ddc51158_S,2014b8d2ddc51158,S,0,True
20250bc716d5c6a9_R,20250bc716d5c6a9,R,0,True
20250bc716d5c6a9_S,20250bc716d5c6a9,S,0,True
22733838ba5d3dfe_R,22733838ba5d3dfe,R,0,True
22733838ba5d3dfe_S,22733838ba5d3dfe,S,0,True
22e1d355c08fc81c_R,22e1d355c08fc81c,R,1,True
22e1d355c08fc81c_S,22e1d355c08fc81c,S,1,True
22e4add328ffa0a3_R,22e4add328ffa0a3,R,1,False
22e4add328ffa0a3_S,22e4add328ffa0a3,S,1,False
2437147bfbdb36ca_R,2437147bfbdb36ca,R,0,True
2437147bfbdb36ca_S,2437147bfbdb36ca,S,0,True
25fc7ecb2b0b6a74_R,25fc7ecb2b0b6a74,R,1,True
25fc7ecb2b0b6a74_S,25fc7ecb2b0b6a74,S,1,True
26bb8b8e8576cec5_R,26bb8b8e8576cec5,R,0,True
26bb8b8e8576cec5_S,26bb8b8e8576cec5,S,0,True
26d8a06757ae4787_R,26d8a06757ae4787,R,0,True
26d8a06757ae4787_S,26d8a06757ae4787,S,0,True
2775165267e74bcf_R,2775165267e74bcf,R,1,False
2775165267e74bcf_S,2775165267e74bcf,S,1,False
278acd918d200b6f_R,278acd918d200b6f,R,1,False
278acd918d200b6f_S,278acd918d200b6f,S,1,False
28be9f5db6e739e4_R,28be9f5db6e739e4,R,0,True
28be9f5db6e739e4_S,28be9f5db6e739e4,S,0,True
2945ecff227418b8_R,2945ecff227418b8,R,1,True
2945ecff227418b8_S,2945ecff227418b8,S,1,True
2a2b15cef92823aa_R,2a2b15cef92823aa,R,1,False
2a2b15cef92823aa_S,2a2b15cef92823aa,S,1,False
2b054033a9684572_R,2b054033a9684572,R,1,False
2b054033a9684572_S,2b054033a9684572,S,1,False
2c5cf3ca7b4081b6_R,2c5cf3ca7b4081b6,R,0,True
2c5cf3ca7b4081b6_S,2c5cf3ca7b4081b6,S,0,True
2c7205c8c1c2f265_R,2c7205c8c1c2f265,R,1,False
2c7205c8c1c2f265_S,2c7205c8c1c2f265,S,1,False
2d2fb5bb752354f6_R,2d2fb5bb752354f6,R,1,True
2d2fb5bb752354f6_S,2d2fb5bb752354f6,S,1,True
2efac96d5942f1d9_R,2efac96d5942f1d9,R,0,True
2efac96d5942f1d9_S,2efac96d5942f1d9,S,0,True
30684a93ecb188da_R,30684a93ecb188da,R,0,True
30684a93ecb188da_S,30684a93ecb188da,S,0,True
33969f60903a0465_R,33969f60903a0465,R,1,True
33969f60903a0465_S,33969f60903a0465,S,1,True
33ea0c238db1e757_R,33ea0c238db1e757,R,0,True
33ea0c238db1e757_S,33ea0c238db1e757,S,0,True
34c28ca8893b2ba5_R,34c28ca8893b2ba5,R,0,True
34c28ca8893b2ba5_S,34c28ca8893b2ba5,S,0,True
363b649181bcdcf8_R,363b649181bcdcf8,R,1,True
363b649181bcdcf8_S,363b649181bcdcf8,S,1,True
3985239eae6c44a5_R,3985239eae6c44a5,R,1,True
3985239eae6c44a5_S,3985239eae6c44a5,S,1,True
39c23bc9b06933c4_R,39c23bc9b06933c4,R,0,True
39c23bc9b06933c4_S,39c23bc9b06933c4,S,0,True
39e8d6cf72e21811_R,39e8d6cf72e21811,R,1,False
39e8d6cf72e21811_S,39e8d6cf72e21811,S,1,False
3a065f7aeb4b5556_R,3a065f7aeb4b5556,R,1,False
3a065f7aeb4b5556_S,3a065f7aeb4b5556,S,1,False
3a175eea08cc819d_R,3a175eea08cc819d,R,1,False
3a175eea08cc819d_S,3a175eea08cc819d,S,1,False
3b3ae90f2fc49909_R,3b3ae90f2fc49909,R,0,True
3b3ae90f2fc49909_S,3b3ae90f2fc49909,S,0,True
3bc3f6fdfdfe4ce5_R,3bc3f6fdfdfe4ce5,R,0,True
3bc3f6fdfdfe4ce5_S,3bc3f6fdfdfe4ce5,S,0,True
3c6de6be52545ccd_R,3c6de6be52545ccd,R,0,True
3c6de6be52545ccd_S,3c6de6be52545ccd,S,0,True
3c8a86f698473409_R,3c8a86f698473409,R,0,True
3c8a86f698473409_S,3c8a86f698473409,S,0,True
3d48f1d46d2b1879_R,3d48f1d46d2b1879,R,0,True
3d48f1d46d2b1879_S,3d48f1d46d2b1879,S,0,True
3e14d5c7bf66588c_R,3e14d5c7bf66588c,R,0,True
3e14d5c7bf66588c_S,3e14d5c7bf66588c,S,0,True
3f581287f572810e_R,3f581287f572810e,R,0,True
3f581287f572810e_S,3f581287f572810e,S,0,True
3fae058f1c2428d4_R,3fae058f1c2428d4,R,0,True
3fae058f1c2428d4_S,3fae058f1c2428d4,S,0,True
417c55e746d361e2_R,417c55e746d361e2,R,1,False
417c55e746d361e2_S,417c55e746d361e2,S,1,False
42b309cdc59d1e6b_R,42b309cdc59d1e6b,R,1,True
42b309cdc59d1e6b_S,42b309cdc59d1e6b,S,1,True
43da82ec1fa6a8e9_R,43da82ec1fa6a8e9,R,0,True
43da82ec1fa6a8e9_S,43da82ec1fa6a8e9,S,0,True
454a8f8811f178af_R,454a8f8811f178af,R,1,False
454a8f8811f178af_S,454a8f8811f178af,S,1,False
45f4ce709f09503c_R,45f4ce709f09503c,R,1,False
45f4ce709f09503c_S,45f4ce709f09503c,S,1,False
4842692070a8fa7f_R,4842692070a8fa7f,R,0,True
4842692070a8fa7f_S,4842692070a8fa7f,S,0,True
48a7ae4e50c8a020_R,48a7ae4e50c8a020,R,0,True
48a7ae4e50c8a020_S,48a7ae4e50c8a020,S,0,True
49e6368fd4f94993_R,49e6368fd4f94993,R,1,False
49e6368fd4f94993_S,49e6368fd4f94993,S,1,False
4b057334ed960e84_R,4b057334ed960e84,R,0,True
4b057334ed960e84_S,4b057334ed960e84,S,0,True
4b1b119ecd27a780_R,4b1b119ecd27a780,R,1,False
4b1b119ecd27a780_S,4b1b119ecd27a780,S,1,False
4b86b1acdf119879_R,4b86b1acdf119879,R,0,True
4b86b1acdf119879_S,4b86b1acdf119879,S,0,True
4b89da9882228f11_R,4b89da9882228f11,R,0,True
4b89da9882228f11_S,4b89da9882228f11,S,0,True
4cf8b7e216b82e01_R,4cf8b7e216b82e01,R,0,True
4cf8b7e216b82e01_S,4cf8b7e216b82e01,S,0,True
